Date,Close
1998-01-19,7847.6
1998-01-20,7907.6
1998-01-21,8098.6
1998-01-22,8085.4
1998-02-02,8405.1
1998-02-03,8514.1
1998-02-04,8470.6
1998-02-05,8621.9
1998-02-06,8544.1
1998-02-09,8634.6
1998-02-10,8567.6
1998-02-11,8713.4
1998-02-12,8800.0
1998-02-13,8706.4
1998-02-16,8708.3
1998-02-17,8782.1
1998-02-18,8837.3
1998-02-19,8978.5
1998-02-20,9037.4
1998-02-23,9147.0
1998-02-24,9066.4
1998-02-25,9027.1
1998-02-26,9229.2
1998-02-27,9202.5
1998-03-02,9277.1
1998-03-03,9211.8
1998-03-04,8977.5
1998-03-05,8765.3
1998-03-06,8847.6
1998-03-09,8887.3
1998-03-10,8897.2
1998-03-11,9030.5
1998-03-12,9056.3
1998-03-13,9055.5
1998-03-16,9065.3
1998-03-17,9045.5
1998-03-18,8952.6
1998-03-19,8859.4
1998-03-20,8904.2
1998-03-23,8757.6
1998-03-24,8806.8
1998-03-25,9040.7
1998-03-26,9014.1
1998-03-27,9095.8
1998-03-30,9088.9
1998-03-31,9091.1
1998-04-01,9041.5
1998-04-02,9013.1
1998-04-03,9134.0
1998-04-07,9266.6
1998-04-08,9263.4
1998-04-09,9090.3
1998-04-10,9054.0
1998-04-13,8863.1
1998-04-14,8764.5
1998-04-15,8807.3
1998-04-16,8780.2
1998-04-17,8619.5
1998-04-20,8508.5
1998-04-21,8440.2
1998-04-22,8636.5
1998-04-23,8613.9
1998-04-24,8636.1
1998-04-27,8471.6
1998-04-28,8434.6
1998-04-29,8348.3
1998-04-30,8304.2
1998-05-04,8360.6
1998-05-05,8330.1
1998-05-06,8325.6
1998-05-07,8290.3
1998-05-08,8210.8
1998-05-11,8378.8
1998-05-12,8278.4
1998-05-13,8202.9
1998-05-14,8193.5
1998-05-15,8167.5
1998-05-18,8134.9
1998-05-19,8136.2
1998-05-20,8267.5
1998-05-21,8369.3
1998-05-22,8384.9
1998-05-25,8314.1
1998-05-26,8178.4
1998-05-27,8068.1
1998-05-28,8124.5
1998-05-29,7903.3
1998-06-01,7606.2
1998-06-02,7565.6
1998-06-03,7643.2
1998-06-04,7425.9
1998-06-05,7505.6
1998-06-08,7591.2
1998-06-09,7455.6
1998-06-10,7223.1
1998-06-11,7210.7
1998-06-12,7117.1
1998-06-15,7283.8
1998-06-16,7404.2
1998-06-17,7466.4
1998-06-18,7768.3
1998-06-19,7754.4
1998-06-22,7692.9
1998-06-23,7633.3
1998-06-24,7670.7
1998-06-25,7722.6
1998-06-26,7681.9
1998-06-29,7535.7
1998-06-30,7548.8
1998-07-02,7817.1
1998-07-03,7758.6
1998-07-06,7894.8
1998-07-07,7845.9
1998-07-08,7936.8
1998-07-09,7947.5
1998-07-10,7883.1
1998-07-13,7815.5
1998-07-14,7789.2
1998-07-15,7875.9
1998-07-16,7924.8
1998-07-17,8032.8
1998-07-20,8047.6
1998-07-21,7949.2
1998-07-22,7881.0
1998-07-23,7879.9
1998-07-24,7902.4
1998-07-27,7890.3
1998-07-28,7830.1
1998-07-29,7775.3
1998-07-30,7730.4
1998-07-31,7653.5
1998-08-03,7599.0
1998-08-04,7593.1
1998-08-05,7499.7
1998-08-06,7471.7
1998-08-07,7530.0
1998-08-10,7372.1
1998-08-11,7384.0
1998-08-12,7351.5
1998-08-13,7362.5
1998-08-14,7348.0
1998-08-17,7273.8
1998-08-18,7181.6
1998-08-19,7293.4
1998-08-20,7270.8
1998-08-21,7213.3
1998-08-24,6957.7
1998-08-25,6908.3
1998-08-26,6814.3
1998-08-27,6813.3
1998-08-28,6723.7
1998-08-31,6550.1
1998-09-01,6335.1
1998-09-02,6471.7
1998-09-03,6251.4
1998-09-04,6463.1
1998-09-07,6800.7
1998-09-08,6942.2
1998-09-09,6894.5
1998-09-10,6803.8
1998-09-11,6841.8
1998-09-14,6860.1
1998-09-15,6857.9
1998-09-16,6972.5
1998-09-17,7000.5
1998-09-18,6961.7
1998-09-21,7029.4
1998-09-22,7034.0
1998-09-23,6962.1
1998-09-24,6979.9
1998-09-25,6979.9
1998-09-28,6910.6
1998-09-29,6884.5
1998-09-30,6833.9
1998-10-01,6702.0
1998-10-02,6436.0
1998-10-06,6534.6
1998-10-07,6674.9
1998-10-08,6970.2
1998-10-09,6944.1
1998-10-12,6920.4
1998-10-13,6909.2
1998-10-14,6819.1
1998-10-15,6799.9
1998-10-19,6904.5
1998-10-20,6848.7
1998-10-21,7021.4
1998-10-22,6987.8
1998-10-23,7055.4
1998-10-26,7050.3
1998-10-27,7036.6
1998-10-28,6962.1
1998-10-29,7016.9
1998-10-30,7101.4
1998-11-02,7218.1
1998-11-03,7071.4
1998-11-04,6905.3
1998-11-05,6957.2
1998-11-06,6889.6
1998-11-09,6957.4
1998-11-10,6812.3
1998-11-11,6654.8
1998-11-13,6829.6
1998-11-16,7003.8
1998-11-17,7131.9
1998-11-18,7100.1
1998-11-19,7300.3
1998-11-20,7380.5
1998-11-23,7312.2
1998-11-24,7435.8
1998-11-25,7213.5
1998-11-26,7377.8
1998-11-27,7320.1
1998-11-30,7177.2
1998-12-01,7102.3
1998-12-02,7157.2
1998-12-03,7140.1
1998-12-04,7201.8
1998-12-07,7303.3
1998-12-08,7212.7
1998-12-09,7117.9
1998-12-10,7048.5
1998-12-11,6939.7
1998-12-14,6889.5
1998-12-15,6936.8
1998-12-16,6769.5
1998-12-17,6650.6
1998-12-18,6636.6
1998-12-21,6558.3
1998-12-22,6782.7
1998-12-23,6688.6
1998-12-24,6683.0
1998-12-28,6481.6
1998-12-29,6478.2
1998-12-30,6462.0
1998-12-31,6418.4
1999-01-05,6152.4
1999-01-06,6199.9
1999-01-07,6404.3
1999-01-08,6421.7
1999-01-11,6407.0
1999-01-12,6363.9
1999-01-13,6319.3
1999-01-14,6241.3
1999-01-15,6454.6
1999-01-18,6377.2
1999-01-19,6343.3
1999-01-20,6310.7
1999-01-21,6332.2
1999-01-22,6228.9
1999-01-25,6032.1
1999-01-26,6115.6
1999-01-27,6138.8
1999-01-28,6063.4
1999-01-29,5984.0
1999-02-01,5862.8
1999-02-02,5749.6
1999-02-03,5743.8
1999-02-04,5514.9
1999-02-05,5474.8
1999-02-08,5823.0
1999-02-09,5723.7
1999-02-10,5798.0
1999-02-22,6313.6
1999-02-23,6180.9
1999-02-24,6238.8
1999-02-25,6275.5
1999-02-26,6318.5
1999-03-01,6312.2
1999-03-02,6263.5
1999-03-03,6403.1
1999-03-04,6393.7
1999-03-05,6383.1
1999-03-08,6431.9
1999-03-09,6493.4
1999-03-10,6486.6
1999-03-11,6436.8
1999-03-12,6462.7
1999-03-15,6598.3
1999-03-16,6672.2
1999-03-17,6757.0
1999-03-18,6895.0
1999-03-19,6997.3
1999-03-22,7043.2
1999-03-23,6945.5
1999-03-24,6889.4
1999-03-25,6941.4
1999-03-26,7033.2
1999-03-29,6901.7
1999-03-30,6898.6
1999-03-31,6881.7
1999-04-01,7018.7
1999-04-02,7232.5
1999-04-06,7164.0
1999-04-07,7135.9
1999-04-08,7273.4
1999-04-09,7265.7
1999-04-12,7242.4
1999-04-13,7337.8
1999-04-14,7398.6
1999-04-15,7498.1
1999-04-16,7466.8
1999-04-19,7623.2
1999-04-20,7627.7
1999-04-21,7474.1
1999-04-22,7494.6
1999-04-23,7612.8
1999-04-26,7629.1
1999-04-27,7550.1
1999-04-28,7496.6
1999-04-29,7289.6
1999-04-30,7371.1
1999-05-03,7383.2
1999-05-04,7588.0
1999-05-05,7572.1
1999-05-06,7560.0
1999-05-07,7469.3
1999-05-10,7484.3
1999-05-11,7474.4
1999-05-12,7448.4
1999-05-13,7416.2
1999-05-14,7592.5
1999-05-17,7599.7
1999-05-18,7585.5
1999-05-19,7614.6
1999-05-20,7608.9
1999-05-21,7606.7
1999-05-24,7588.2
1999-05-25,7417.0
1999-05-26,7426.6
1999-05-27,7469.0
1999-05-28,7387.3
1999-05-31,7316.5
1999-06-01,7397.6
1999-06-02,7488.0
1999-06-03,7572.9
1999-06-04,7590.4
1999-06-07,7802.7
1999-06-08,7892.1
1999-06-09,7957.7
1999-06-10,7996.7
1999-06-11,7979.4
1999-06-14,7973.5
1999-06-15,7960.0
1999-06-16,8059.0
1999-06-17,8274.3
1999-06-21,8413.4
1999-06-22,8608.9
1999-06-23,8492.3
1999-06-24,8589.3
1999-06-25,8265.9
1999-06-28,8281.4
1999-06-29,8514.2
1999-06-30,8467.3
1999-07-02,8572.1
1999-07-05,8593.3
1999-07-06,8454.5
1999-07-07,8470.0
1999-07-08,8592.4
1999-07-09,8550.2
1999-07-12,8463.9
1999-07-13,8204.5
1999-07-14,7888.6
1999-07-15,7918.0
1999-07-16,7411.6
1999-07-19,7386.9
1999-07-20,7806.8
1999-07-21,7786.6
1999-07-22,7678.6
1999-07-23,7724.5
1999-07-26,7595.7
1999-07-27,7367.9
1999-07-28,7484.5
1999-07-29,7359.3
1999-07-30,7413.1
1999-08-02,7195.9
1999-08-03,7175.2
1999-08-04,7110.8
1999-08-05,6959.7
1999-08-06,6823.5
1999-08-09,7028.0
1999-08-10,7269.6
1999-08-11,7228.7
1999-08-12,7330.2
1999-08-13,7626.0
1999-08-16,8018.4
1999-08-17,8083.4
1999-08-18,7993.7
1999-08-19,7964.6
1999-08-20,8117.4
1999-08-23,8119.9
1999-08-24,7984.4
1999-08-25,8127.1
1999-08-26,8097.5
1999-08-27,8053.9
1999-08-30,8071.3
1999-08-31,8157.7
1999-09-01,8273.3
1999-09-02,8226.1
1999-09-03,8073.9
1999-09-06,8130.2
1999-09-07,7945.7
1999-09-08,7973.3
1999-09-09,8025.0
1999-09-10,8161.4
1999-09-13,8178.7
1999-09-14,8092.0
1999-09-15,7971.0
1999-09-16,7968.9
1999-09-17,7916.9
1999-09-20,7972.1
1999-09-27,7759.9
1999-09-28,7577.8
1999-09-29,7615.4
1999-09-30,7598.8
1999-10-01,7695.0
1999-10-04,7685.5
1999-10-05,7557.0
1999-10-06,7501.6
1999-10-07,7612.0
1999-10-08,7553.0
1999-10-11,7607.1
1999-10-12,7835.3
1999-10-13,7836.9
1999-10-14,7879.9
1999-10-15,7819.1
1999-10-18,7745.2
1999-10-19,7692.9
1999-10-20,7666.6
1999-10-21,7654.9
1999-10-22,7559.6
1999-10-25,7680.8
1999-10-26,7700.3
1999-10-27,7701.2
1999-10-28,7681.8
1999-10-29,7706.6
1999-11-01,7814.9
1999-11-02,7721.6
1999-11-03,7580.1
1999-11-04,7469.2
1999-11-05,7488.2
1999-11-08,7401.5
1999-11-09,7362.7
1999-11-10,7401.8
1999-11-11,7532.2
1999-11-15,7545.0
1999-11-16,7606.2
1999-11-17,7645.8
1999-11-18,7718.0
1999-11-19,7770.8
1999-11-22,8052.3
1999-11-23,8046.2
1999-11-24,7921.8
1999-11-25,7904.5
1999-11-26,7595.4
1999-11-29,7823.9
1999-11-30,7720.8
1999-12-01,7766.2
1999-12-02,7806.2
1999-12-03,7933.1
1999-12-06,7894.4
1999-12-07,7827.0
1999-12-08,7811.0
1999-12-09,7738.8
1999-12-10,7733.7
1999-12-13,7883.6
1999-12-14,7850.1
1999-12-15,7859.9
1999-12-16,7739.7
1999-12-17,7723.2
1999-12-20,7782.9
1999-12-21,7934.2
1999-12-22,8002.7
1999-12-23,8083.5
1999-12-24,8219.4
1999-12-27,8415.0
1999-12-28,8448.8
2000-01-04,8756.5
2000-01-05,8849.8
2000-01-06,8922.0
2000-01-07,8849.8
2000-01-10,9102.6
2000-01-11,8927.0
2000-01-12,9144.6
2000-01-13,9107.2
2000-01-14,9023.2
2000-01-17,9315.4
2000-01-18,9250.2
2000-01-19,9151.4
2000-01-20,9136.9
2000-01-21,9255.9
2000-01-24,9387.0
2000-01-25,9372.3
2000-01-26,9581.9
2000-01-27,9628.9
2000-01-28,9696.9
2000-01-31,9744.9
2000-02-01,9856.4
2000-02-09,10008.8
2000-02-10,10057.6
2000-02-11,10128.6
2000-02-14,9971.4
2000-02-15,9957.7
2000-02-16,10064.5
2000-02-17,10202.2
2000-02-18,10096.3
2000-02-21,9912.6
2000-02-22,9731.9
2000-02-23,9642.2
2000-02-24,9599.1
2000-02-25,9432.5
2000-02-29,9435.9
2000-03-01,9689.1
2000-03-02,9543.8
2000-03-03,9588.0
2000-03-06,9367.9
2000-03-07,9380.0
2000-03-08,9389.5
2000-03-09,9587.2
2000-03-10,9429.6
2000-03-13,8811.9
2000-03-14,8835.5
2000-03-15,8640.0
2000-03-16,8682.7
2000-03-17,8763.2
2000-03-20,8536.0
2000-03-21,9004.4
2000-03-22,9069.4
2000-03-23,9533.8
2000-03-24,9482.6
2000-03-27,9807.5
2000-03-28,9856.6
2000-03-29,9805.7
2000-03-30,9931.9
2000-03-31,9854.9
2000-04-05,10186.1
2000-04-06,9969.2
2000-04-07,9921.0
2000-04-10,10127.4
2000-04-11,10068.0
2000-04-12,9911.4
2000-04-13,9662.6
2000-04-14,9374.6
2000-04-17,8993.6
2000-04-18,9307.0
2000-04-19,9104.4
2000-04-20,9109.0
2000-04-21,9120.4
2000-04-24,8808.1
2000-04-25,8921.1
2000-04-26,8535.9
2000-04-27,8541.9
2000-04-28,8824.3
2000-05-02,8638.7
2000-05-03,8420.0
2000-05-04,8425.3
2000-05-05,8698.5
2000-05-08,8616.1
2000-05-09,8635.8
2000-05-10,8559.8
2000-05-11,8349.9
2000-05-12,8560.4
2000-05-15,8465.0
2000-05-16,8727.8
2000-05-17,9085.7
2000-05-18,9087.2
2000-05-19,9119.7
2000-05-22,8807.5
2000-05-23,8671.0
2000-05-24,8500.4
2000-05-25,8438.1
2000-05-26,8559.4
2000-05-29,8588.2
2000-05-30,8764.4
2000-05-31,8939.5
2000-06-01,8842.6
2000-06-02,8883.4
2000-06-05,8958.2
2000-06-07,9115.4
2000-06-08,9067.8
2000-06-09,9036.6
2000-06-12,8955.4
2000-06-13,8891.1
2000-06-14,8935.2
2000-06-15,8844.9
2000-06-16,8832.1
2000-06-19,8751.1
2000-06-20,8690.6
2000-06-21,8637.6
2000-06-22,8771.7
2000-06-23,8684.9
2000-06-26,8529.5
2000-06-27,8424.1
2000-06-28,8365.6
2000-06-29,8120.9
2000-06-30,8265.1
2000-07-03,8297.7
2000-07-04,8052.5
2000-07-05,8421.7
2000-07-06,8289.4
2000-07-07,8173.0
2000-07-10,8154.6
2000-07-11,8158.6
2000-07-12,8059.7
2000-07-13,8267.6
2000-07-14,8497.1
2000-07-17,8585.5
2000-07-18,8368.7
2000-07-19,8411.8
2000-07-20,8219.5
2000-07-21,8167.3
2000-07-24,8064.2
2000-07-25,7900.4
2000-07-26,7961.5
2000-07-27,7956.2
2000-07-28,8122.1
2000-07-31,8114.9
2000-08-01,7984.6
2000-08-02,7916.8
2000-08-03,7844.9
2000-08-04,7925.2
2000-08-07,7716.0
2000-08-08,7797.8
2000-08-09,8048.1
2000-08-10,8024.7
2000-08-11,7974.6
2000-08-14,7848.8
2000-08-15,7845.7
2000-08-16,8003.5
2000-08-17,8143.2
2000-08-18,8176.8
2000-08-21,8257.8
2000-08-22,8118.0
2000-08-24,8098.8
2000-08-25,8026.3
2000-08-28,7845.8
2000-08-29,7817.5
2000-08-30,7543.9
2000-08-31,7617.0
2000-09-01,7420.0
2000-09-04,7803.0
2000-09-05,7785.6
2000-09-06,7610.8
2000-09-07,7430.9
2000-09-08,7368.0
2000-09-11,7335.2
2000-09-13,7391.6
2000-09-14,7152.3
2000-09-15,7155.4
2000-09-18,6910.1
2000-09-19,6734.9
2000-09-20,6880.1
2000-09-21,6920.9
2000-09-22,6612.1
2000-09-25,6677.4
2000-09-26,6749.0
2000-09-27,6717.0
2000-09-28,6564.8
2000-09-29,6432.3
2000-10-02,6024.0
2000-10-03,6143.4
2000-10-04,5997.9
2000-10-05,6029.6
2000-10-06,6353.6
2000-10-09,6209.4
2000-10-11,6040.5
2000-10-12,5805.0
2000-10-13,5876.1
2000-10-16,5630.9
2000-10-17,5702.3
2000-10-18,5432.2
2000-10-19,5081.3
2000-10-20,5404.8
2000-10-23,5608.9
2000-10-24,5918.6
2000-10-25,6023.8
2000-10-26,5941.8
2000-10-27,5805.1
2000-10-30,5659.1
2000-10-31,5544.2
2000-11-01,5425.0
2000-11-02,5626.1
2000-11-03,5796.1
2000-11-06,5657.5
2000-11-07,5877.7
2000-11-08,6067.9
2000-11-09,6089.5
2000-11-10,6088.7
2000-11-13,5793.5
2000-11-14,5772.5
2000-11-15,5737.0
2000-11-16,5454.1
2000-11-17,5351.3
2000-11-20,4845.2
2000-11-21,5103.0
2000-11-22,5130.6
2000-11-23,5146.9
2000-11-24,5420.0
2000-11-27,5433.8
2000-11-28,5362.2
2000-11-29,5319.4
2000-11-30,5256.9
2000-12-01,5342.0
2000-12-04,5174.0
2000-12-05,5199.2
2000-12-06,5170.6
2000-12-07,5212.7
2000-12-08,5252.8
2000-12-11,5284.4
2000-12-12,5380.1
2000-12-13,5384.3
2000-12-14,5320.1
2000-12-15,5224.7
2000-12-18,5055.2
2000-12-19,5040.2
2000-12-20,4947.9
2000-12-21,4817.2
2000-12-22,4811.2
2000-12-26,4721.3
2000-12-27,4614.6
2000-12-28,4797.1
2000-12-29,4743.9
2001-01-02,4935.3
2001-01-03,4894.8
2001-01-04,5136.1
2001-01-05,5295.5
2001-01-08,5188.5
2001-01-09,5376.1
2001-01-10,5436.8
2001-01-11,5369.2
2001-01-12,5339.4
2001-01-15,5379.6
2001-01-16,5662.9
2001-01-17,5769.9
2001-01-18,5847.9
2001-01-29,5680.0
2001-01-30,5792.5
2001-01-31,5936.2
2001-02-01,5897.9
2001-02-02,6049.2
2001-02-05,5932.4
2001-02-06,5849.0
2001-02-07,5693.6
2001-02-08,5758.6
2001-02-09,5809.8
2001-02-12,5847.0
2001-02-13,6027.5
2001-02-14,5887.7
2001-02-15,6104.2
2001-02-16,6045.6
2001-02-19,5937.3
2001-02-20,5971.3
2001-02-21,5949.9
2001-02-22,5759.0
2001-02-23,5726.9
2001-02-26,5716.0
2001-02-27,5674.7
2001-03-01,5499.8
2001-03-02,5499.5
2001-03-05,5609.7
2001-03-06,5635.0
2001-03-07,5777.1
2001-03-08,5711.0
2001-03-09,5680.4
2001-03-12,5582.6
2001-03-13,5610.4
2001-03-14,5658.2
2001-03-15,5742.7
2001-03-16,5783.9
2001-03-19,5641.9
2001-03-20,5642.7
2001-03-21,5623.4
2001-03-22,5730.9
2001-03-23,5800.5
2001-03-26,5896.3
2001-03-27,5884.3
2001-03-28,5819.4
2001-03-29,5833.9
2001-03-30,5797.9
2001-04-02,5607.7
2001-04-03,5446.8
2001-04-04,5405.8
2001-04-06,5515.1
2001-04-09,5401.8
2001-04-10,5353.5
2001-04-11,5467.7
2001-04-12,5533.2
2001-04-13,5495.4
2001-04-16,5432.3
2001-04-17,5431.9
2001-04-18,5508.6
2001-04-19,5608.5
2001-04-20,5596.6
2001-04-23,5597.7
2001-04-24,5589.3
2001-04-25,5516.2
2001-04-26,5518.7
2001-04-27,5416.6
2001-04-30,5381.6
2001-05-02,5304.2
2001-05-03,5405.5
2001-05-04,5244.0
2001-05-07,5229.9
2001-05-08,5176.7
2001-05-09,5232.6
2001-05-10,5122.2
2001-05-11,5232.7
2001-05-14,5176.4
2001-05-15,5158.8
2001-05-16,5082.0
2001-05-17,5143.4
2001-05-18,5111.7
2001-05-21,4958.6
2001-05-22,4991.5
2001-05-23,5210.0
2001-05-24,5226.8
2001-05-25,5170.1
2001-05-28,5079.7
2001-05-29,5095.2
2001-05-30,5057.1
2001-05-31,5048.8
2001-06-01,5013.9
2001-06-04,4985.1
2001-06-05,5065.0
2001-06-06,5220.4
2001-06-07,5153.3
2001-06-08,5226.3
2001-06-11,5271.3
2001-06-12,5266.2
2001-06-13,5209.7
2001-06-14,5119.2
2001-06-15,5158.6
2001-06-18,5070.5
2001-06-19,5040.0
2001-06-20,5029.6
2001-06-21,4984.9
2001-06-22,4904.3
2001-06-26,4785.1
2001-06-27,4825.3
2001-06-28,4768.5
2001-06-29,4883.4
2001-07-02,4886.8
2001-07-03,4843.8
2001-07-04,4739.1
2001-07-05,4709.2
2001-07-06,4707.0
2001-07-09,4657.3
2001-07-10,4616.7
2001-07-11,4548.3
2001-07-12,4633.5
2001-07-13,4485.7
2001-07-16,4368.7
2001-07-17,4372.0
2001-07-18,4219.9
2001-07-19,4190.8
2001-07-20,4220.3
2001-07-23,4151.9
2001-07-24,4040.8
2001-07-25,4136.4
2001-07-26,4300.4
2001-07-27,4320.6
2001-07-31,4353.0
2001-08-01,4354.5
2001-08-02,4490.2
2001-08-03,4530.7
2001-08-06,4470.7
2001-08-07,4404.0
2001-08-08,4514.1
2001-08-09,4448.5
2001-08-10,4476.9
2001-08-13,4520.7
2001-08-14,4589.6
2001-08-15,4623.1
2001-08-16,4687.3
2001-08-17,4638.3
2001-08-20,4550.3
2001-08-21,4562.7
2001-08-22,4487.5
2001-08-23,4459.7
2001-08-24,4310.3
2001-08-27,4384.5
2001-08-28,4368.4
2001-08-29,4508.7
2001-08-30,4503.8
2001-08-31,4509.4
2001-09-03,4454.8
2001-09-04,4493.5
2001-09-05,4424.9
2001-09-06,4338.2
2001-09-07,4302.1
2001-09-10,4289.1
2001-09-11,4176.9
2001-09-13,3952.5
2001-09-14,3774.6
2001-09-19,3781.2
2001-09-20,3698.8
2001-09-21,3591.8
2001-09-24,3533.5
2001-09-25,3493.8
2001-09-26,3625.5
2001-09-27,3567.6
2001-09-28,3636.9
2001-10-02,3492.1
2001-10-03,3446.2
2001-10-04,3493.6
2001-10-05,3585.4
2001-10-08,3520.3
2001-10-09,3618.9
2001-10-11,3789.9
2001-10-12,3801.5
2001-10-15,3712.8
2001-10-16,3794.8
2001-10-17,3817.1
2001-10-18,3811.2
2001-10-19,3845.6
2001-10-22,3900.6
2001-10-23,3874.4
2001-10-24,3986.7
2001-10-25,4012.2
2001-10-26,4043.6
2001-10-29,4065.1
2001-10-30,3915.6
2001-10-31,3903.5
2001-11-01,3929.7
2001-11-02,3998.5
2001-11-05,4080.5
2001-11-06,4082.9
2001-11-07,4158.1
2001-11-08,4135.0
2001-11-09,4123.8
2001-11-12,4172.6
2001-11-13,4136.5
2001-11-14,4277.7
2001-11-15,4403.6
2001-11-16,4446.6
2001-11-19,4548.6
2001-11-20,4455.8
2001-11-21,4533.4
2001-11-22,4450.0
2001-11-23,4519.1
2001-11-26,4608.3
2001-11-27,4580.3
2001-11-28,4447.6
2001-11-29,4465.8
2001-11-30,4441.1
2001-12-03,4646.6
2001-12-04,4766.4
2001-12-05,4924.5
2001-12-06,5208.8
2001-12-07,5333.9
2001-12-10,5321.3
2001-12-11,5274.0
2001-12-12,5539.3
2001-12-13,5407.5
2001-12-14,5486.7
2001-12-17,5456.1
2001-12-18,5329.2
2001-12-19,5221.9
2001-12-20,5309.1
2001-12-21,5109.2
2001-12-24,5164.7
2001-12-25,5372.8
2001-12-26,5392.4
2001-12-27,5333.0
2001-12-28,5398.3
2001-12-31,5551.2
2002-01-02,5600.0
2002-01-03,5526.3
2002-01-04,5638.5
2002-01-07,5834.9
2002-01-08,5810.1
2002-01-09,5865.5
2002-01-10,5871.3
2002-01-11,5687.6
2002-01-14,5611.8
2002-01-15,5592.7
2002-01-16,5488.3
2002-01-17,5501.1
2002-01-18,5522.8
2002-01-21,5798.0
2002-01-22,5804.1
2002-01-23,5769.8
2002-01-24,5801.9
2002-01-25,5950.6
2002-01-28,6007.3
2002-01-29,5846.2
2002-01-30,5812.6
2002-01-31,5872.1
2002-02-01,5857.9
2002-02-04,5849.8
2002-02-05,5844.2
2002-02-06,5926.1
2002-02-18,5968.6
2002-02-19,5861.6
2002-02-20,5692.2
2002-02-21,5656.1
2002-02-22,5609.8
2002-02-25,5510.7
2002-02-26,5499.8
2002-02-27,5696.1
2002-03-01,5680.8
2002-03-04,5874.5
2002-03-05,5957.7
2002-03-06,6097.5
2002-03-07,6048.1
2002-03-08,6011.6
2002-03-11,6196.2
2002-03-12,6122.5
2002-03-13,6088.3
2002-03-14,6070.5
2002-03-15,5951.4
2002-03-18,5972.1
2002-03-19,5906.7
2002-03-20,6059.0
2002-03-21,6046.5
2002-03-22,6140.4
2002-03-25,6219.1
2002-03-26,6242.6
2002-03-27,6147.7
2002-03-28,6209.9
2002-03-29,6167.4
2002-04-01,6186.4
2002-04-02,6243.4
2002-04-03,6294.6
2002-04-04,6207.1
2002-04-08,6190.8
2002-04-09,6069.8
2002-04-10,6059.2
2002-04-11,6073.7
2002-04-12,6182.6
2002-04-15,6196.0
2002-04-16,6257.7
